,Item Name,ItemID,Sale Price,Customer Ratings,Number of Reviews,Offer Type,Department,Shipping Rate,Normal Shipping,Marketplace
2144,Beats by Dr. Dre Solo2 Luxe Edition Headphones,49316104,199.95,3.546,22,ONLINE_AND_STORE,Electronics,0.0,False,False
2145,Apple iPad Air 2 16GB Wi-Fi + Cellular - Refurbished,37648900,591.0,5.0,4,ONLINE_AND_STORE,Electronics,0.0,True,False
2146,Innovative Technology CD Stereo System with Bluetooth,31718692,69.49,3.936,173,ONLINE_AND_STORE,Electronics,0.0,False,False
2147,"Pyle P2203ABTU - Bluetooth Hybrid Pre-Amplifier, Home Theater Stereo Amp Receiver, USB/SD/MP3/AUX/AM/FM, 2000 Watt",106433203,135.66,1.0,1,ONLINE_ONLY,Electronics,0.0,True,False
2148,Jensen JMC-1250 Bluetooth 3-Speed Stereo Turntable Music System with 3-CD Changer and Dual Cassette Deck,38762874,164.78,3.711,38,ONLINE_AND_STORE,Electronics,0.0,True,False
2149,Pyle Home(R) PT4601AIU 500-Watt Stereo Receiver with iPod(R) Dock,28853258,111.22,3.125,8,ONLINE_ONLY,Electronics,0.0,True,False
2150,Pyle Home PDA6BU 200-watt Bluetooth Stereo Amp Receiver With Usb & Sd Card Readers,141529325,76.1,3.667,3,ONLINE_ONLY,Electronics,0.0,True,False
2151,"Pyle PCAU48BT - Bluetooth Mini Blue Series Stereo Power Amplifier, 2 x 120 Watt, USB Charge Port, USB/SD Memory Card Readers, RCA and AUX (3.5mm) Input Connector Jacks, Remote Control",47661226,79.97,5.0,1,ONLINE_ONLY,Electronics,0.0,True,False
2152,Jensen JTA-980 3-Speed Turntable 2-CD System with Cassette and AM/FM Stereo Radio,19236092,207.28,3.667,27,ONLINE_ONLY,Electronics,0.0,True,False
2153,Sherwood RX-4208 200-Watt AM/FM Stereo Receiver,42423776,124.99,4.588,17,ONLINE_ONLY,Electronics,0.0,True,False
2154,Focusrite - Scarlett Solo (2nd Gen) - Audio Interface,162408750,99.99,5.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2155,Focusrite - Scarlett 2i2 (2nd Gen) - Audio Interface,109989799,149.99,5.0,1,ONLINE_ONLY,Electronics,0.0,True,False
2156,BOSS Audio B25N Ground Loop Isolator Noise Filter,28875653,6.99,4.0,4,ONLINE_ONLY,Electronics,5.99,True,False
2157,"Koss UR20 Full-Size Over-The-Ear Headphones, Black",10755898,16.65,4.426,270,ONLINE_AND_STORE,Electronics,5.99,True,False
2158,Panasonic RP-HT21 Lightweight Headphone,10237839,7.49,4.537,147,ONLINE_ONLY,Electronics,5.99,True,False
2159,Inland Dynamic Stereo Headphones with Volume Control,11060808,16.3,4.066,183,ONLINE_ONLY,Electronics,5.99,True,False
2160,Koss KPH7 On-Ear Headphones,39111812,4.8,4.0,9,ONLINE_AND_STORE,Electronics,5.99,True,False
2161,ONN On-Ear Headphone,55337021,4.88,3.8,5,ONLINE_AND_STORE,Electronics,5.99,True,False
2162,MQbix EarFoam Palette High-Performance Headphones with Microphone,45420076,10.0,4.444,9,ONLINE_ONLY,Electronics,5.99,False,False
2163,Beats EP On-Ear Headphones,54594376,89.99,4.63,27,ONLINE_AND_STORE,Electronics,0.0,True,False
2164,TrueSHOT Camera Strap with Geometric Neoprene Design and Accessory Storage Pockets by USA Gear,56207555,14.99,5.0,1,ONLINE_ONLY,Electronics,5.99,True,False
2165,Fujifilm Instax Mini 7S Instant Camera (includes Fujifilm Mini Film 10pk),20512790,49.0,4.561,362,ONLINE_AND_STORE,Electronics,0.0,True,False
2166,Fujifilm Instax Wide 300 Instant Film Camera,44389918,92.81,3.75,8,ONLINE_AND_STORE,Electronics,0.0,True,False
2167,Sony Alpha a6000 Mirrorless Interchangeable-lens Camera - Black,36221898,549.99,4.516,214,ONLINE_ONLY,Electronics,0.0,True,False
2168,Fujifilm X-T2 Mirrorless Digital Camera with 18-55mm Lens - Black,133732363,1899.95,1.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2169,Polaroid IE826-BLACK 18.0 Megapixel Digital Camera - 8x Optical/4x Digital - 2.4-inch LCD Display – Black,770412281,44.99,5.0,33,ONLINE_ONLY,Electronics,0.0,True,False
2170,Samsung Gear 360 (2017 Edition) Real 360° 4K VR Camera (US Version with Warranty),657996192,169.99,3.457,35,ONLINE_AND_STORE,Electronics,0.0,True,False
2171,MHD Sport 2.0 Wi-Fi Action Camera,45734183,202.7,5.0,3,ONLINE_ONLY,Electronics,0.0,True,False
2172,Fujifilm Quicksnap 800 Waterproof 35mm Disposable Camera - 27 Exposures,10297733,7.95,3.074,68,ONLINE_AND_STORE,Electronics,5.99,True,False
2173,Polaroid IF045-BLUE Dual Screen Water Proof Camera,22401110,49.29,2.625,8,ONLINE_ONLY,Electronics,0.0,True,False
2174,"Cyber Acoustics 2.1 Speaker Sound System with Subwoofer and Control Pod - Great for Music, Movies, Multimedia PCs, Macs, Laptops and Gaming Systems (CA-3610)",49938906,49.59,2.75,4,ONLINE_AND_STORE,Electronics,0.0,True,False
2175,Cooler Master NotePal X-Slim Ultra-Slim Laptop Cooling Pad with 160mm Fan (R9-NBC-XSLI-GP),20564382,13.75,4.49,147,ONLINE_ONLY,Electronics,5.99,True,False
2176,Thermaltake Massive V20 Laptop Cooler,37517575,17.18,4.154,78,ONLINE_ONLY,Electronics,5.99,True,False
2177,Thermaltake Massive 14 Laptop Cooler,34405972,27.29,4.817,71,ONLINE_ONLY,Electronics,5.99,True,False
2178,"""Acer 24"""" Full HD 1080p Monitor (S240HL Abd Black)""",45913241,119.99,3.798,104,ONLINE_AND_STORE,Electronics,0.0,True,False
2179,"""Sceptre 24"""" LED Full HD 1080p Monitor (E248W-1920 Black)""",40718688,79.99,4.287,404,ONLINE_AND_STORE,Electronics,0.0,True,False
2180,"""Sceptre 20"""" LED Monitor (E205W-1600 Black)""",40718689,64.99,4.282,248,ONLINE_ONLY,Electronics,0.0,True,False
2181,"""Dell 24"""" LED Widescreen Gaming Monitor (SE2417HG Black)""",49844098,109.0,4.546,22,ONLINE_ONLY,Electronics,0.0,True,False
2182,"""Sceptre 22"""" LED 1080p Full HD Monitor (E225W-1920 Black)""",40718692,69.99,4.287,209,ONLINE_AND_STORE,Electronics,0.0,True,False
2183,"""Acer V246HQL - LED monitor - 24"""" Class""",44689742,99.99,4.518,56,ONLINE_ONLY,Electronics,0.0,True,False
2184,"""AOC Monitor 20"""" Class 1600x900 Res VGA DVI-D E2050SWD""",38338299,69.99,3.5,4,ONLINE_ONLY,Electronics,0.0,True,False
2185,H Block Tax Software Deluxe & State 2017,591560544,24.85,4.154,1302,ONLINE_AND_STORE,Electronics,5.99,True,False
2186,H Block Tax Software Basic 2017,714783272,14.97,4.263,247,ONLINE_AND_STORE,Electronics,5.99,True,False
2187,"""HP Stream 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",54056482,219.0,3.496,129,ONLINE_AND_STORE,Electronics,0.0,True,False
2188,"""HP Stream 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",54056480,219.0,3.198,96,ONLINE_AND_STORE,Electronics,0.0,True,False
2189,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Celeron N3350 Dual-Core Processor, 4GB RAM, 1TB Hard Drive""",55731619,229.0,3.0,37,ONLINE_ONLY,Electronics,0.0,True,False
2190,"""HP Flyer Red 15.6"""" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",46429958,299.0,3.716,461,ONLINE_AND_STORE,Electronics,0.0,False,False
2191,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",55358398,139.0,2.792,24,ONLINE_ONLY,Electronics,0.0,True,False
2192,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage, Refurbished""",55358400,129.0,4.167,6,ONLINE_ONLY,Electronics,0.0,True,False
2193,"""Refurbished HP Stream 11.6"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",55358401,139.0,4.25,16,ONLINE_ONLY,Electronics,0.0,True,False
2194,"""HP Silver Iridium Ci5 15-cc050wm 15.6"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i5-7200U Processor, 12GB Memory, 1TB Hard Drive""",796266165,569.0,4.667,18,ONLINE_AND_STORE,Electronics,0.0,True,False
2195,"""HP Black Licorice 15.6"""" 15-F387WM Laptop PC with AMD A8-7410 Processor, 4GB Memory, touch screen, 500GB Hard Drive and Windows 10 Home""",47836539,329.0,3.791,139,ONLINE_AND_STORE,Electronics,0.0,True,False
2196,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",54056481,199.0,3.473,55,ONLINE_AND_STORE,Electronics,0.0,True,False
2197,"CYBERPOWERPC Gamer Master GMA2600W Gaming Desktop PC with AMD Ryzen 5 1400 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home (Monitor Not Included)",55764338,620.0,4.857,7,ONLINE_ONLY,Electronics,0.0,False,False
2198,"CYBERPOWERPC Gamer Master GMA3000W Gaming Desktop PC with AMD Ryzen 5 1400 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home (Monitor Not Included)",55721491,871.5,5.0,6,ONLINE_ONLY,Electronics,0.0,False,False
2199,"CyberPowerPC Gamer Ultra GUA4900W Gaming Desktop PC with AMD FX-4300 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home (Monitor Not Included)",54844896,636.25,4.0,5,ONLINE_ONLY,Electronics,0.0,False,False
2200,"CYBERPOWERPC Gamer Master GMA4200W Gaming Desktop PC with AMD Ryzen 5 1600 Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Home (Monitor Not Included)",55764661,892.5,5.0,3,ONLINE_ONLY,Electronics,0.0,False,False
2201,"CYBERPOWERPC Gamer Master GMA370 Gaming Desktop PC with AMD Ryzen 5 1400 Processor, 16GB Memory, 120GB Solid State Drive and 1TB Hard Drive and Windows 10 Home",433152529,1127.05,5.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2202,"CYBERPOWERPC Gamer Master GMA4000W Gaming Desktop PC with AMD Ryzen 5 1600 Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Home (Monitor Not Included)",55721493,1013.25,5.0,3,ONLINE_ONLY,Electronics,0.0,False,False
2203,"CYBERPOWERPC Gamer Master GMA4400W Gaming Desktop PC with AMD Ryzen 5 1600X Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Home (Monitor Not Included)",55764339,803.25,4.167,6,ONLINE_ONLY,Electronics,0.0,False,False
2204,"CYBERPOWERPC Gamer Master GMA310 Gaming Desktop PC with AMD Ryzen 7 1700 Processor, 16GB Memory, 2TB Hard Drive and Windows 10 Home (Monitor Not Included)",55556005,1454.69,5.0,3,ONLINE_ONLY,Electronics,0.0,False,False
2205,"iBUYPOWER Raven Gamer WA005A Gaming Desktop PC with AMD FX-8320 Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Home (Monitor Not Included)",55635475,560.0,4.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2206,"Microsoft Office Home and Student 2016 | 1 user, PC Key Card",51503877,112.0,4.441,59,ONLINE_AND_STORE,Electronics,0.0,True,False
2207,Webroot Complete Protection Software (Windows/Mac),34383361,49.88,4.654,2316,ONLINE_AND_STORE,Electronics,0.0,True,False
2208,Sky Viper Streaming Drone with GPS,797973157,99.8,3.889,18,ONLINE_AND_STORE,Toys,0.0,False,False
2209,Sky Viper S1750 Stunt Drone,152560141,43.0,3.941,17,ONLINE_AND_STORE,Toys,0.0,False,False
2210,Sky Viper V2450 HD Video Streaming Drone with FPV,468425984,70.07,3.762,21,ONLINE_AND_STORE,Toys,0.0,False,False
2211,"Sky Rider Night Hawk Hexacopter Drone with Wi-Fi Camera, DRW557",645892054,44.89,4.56,25,ONLINE_ONLY,Electronics,0.0,True,False
2212,SkyDrones- FX Mini Pocket Drone (Color may vary),56123508,13.31,3.444,18,ONLINE_AND_STORE,Toys,5.99,True,False
2213,Promark P70 GPS Drone,586858833,179.0,2.88,50,ONLINE_AND_STORE,Electronics,0.0,True,False
2214,DP Audio Video Dual USB Wall Charger for Apple iPad and iPhone,41974640,0.98,4.191,19,ONLINE_ONLY,Cell Phones,5.99,False,False
2215,Ematic eSport Clip 12-in-1 Accessory Kit with Armband,19534043,10.33,4.2,5,ONLINE_ONLY,Cell Phones,5.99,False,False
2216,Lightning to USB Cable (1m),45820988,16.48,4.0,44,ONLINE_AND_STORE,Cell Phones,5.99,True,False
2217,zBoost Zb545 SOHO Dual-Band Signal Booster,36932364,249.96,3.659,214,ONLINE_ONLY,Cell Phones,0.0,True,False
2218,Peace Tiffany Popsocket Phone Grip,618140487,9.97,1.0,1,ONLINE_ONLY,Cell Phones,5.99,True,False
2219,Lightning to USB Cable (2 m),154760430,23.0,3.933,15,ONLINE_AND_STORE,Cell Phones,5.99,True,False
2220,Samsung EP-TA20JWEUSTA Adaptive Fast Home Charger - White - Retail Packaging,43357696,18.0,4.1,239,ONLINE_AND_STORE,Cell Phones,5.99,True,False
2221,BLUEPARROTT B450XT B450-XT PREMIUM NOISE-CANCELING BLUETOOTH HEADSET,217107808,149.0,4.5,10,ONLINE_ONLY,Cell Phones,0.0,True,False
2222,Plantronics Voyager Legend Bluetooth Headset,32467913,63.99,4.448,261,ONLINE_AND_STORE,Cell Phones,0.0,True,False
2223,TomTom VIA 1515M Auto GPS,44640692,99.99,3.382,34,ONLINE_ONLY,Electronics,0.0,True,False
2224,"""Garmin Drive 5"""" USA EX GPS Navigator""",270567622,64.95,3.826,23,ONLINE_AND_STORE,Electronics,0.0,True,False
2225,"""Garmin DriveSmart 5"""" NA LMT EX GPS Navigator""",472223704,159.0,2.75,4,ONLINE_AND_STORE,Electronics,0.0,True,False
2226,"""Garmin DriveSmart 50LMT 5"""" GPS""",49369933,169.0,4.429,7,ONLINE_AND_STORE,Electronics,0.0,True,False
2227,"""Garmin Drive 5"""" USA LM EX GPS Navigator""",103445019,92.99,4.077,26,ONLINE_AND_STORE,Electronics,0.0,True,False
2228,Garmin Edge 520 Cycling Computer GPS,46335608,249.99,5.0,3,ONLINE_ONLY,Electronics,0.0,True,False
2229,TechComm Q90 Kids GPS Smart Watch with Fitness Tracker Call & Text,413395279,28.36,1.0,1,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
2230,"""Acoustic Audio AAT1000 Tower 5.1 Home Theater Speaker System with 8"""" Powered Sub""",55508843,183.88,5.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2231,Acoustic Audio AA5102 Bluetooth Powered 5.1 Speaker System Home Theater Surround Sound,45696863,98.88,2.6,5,ONLINE_ONLY,Electronics,0.0,False,False
2232,RCA Bluetooth Home Theater System,105223402,158.0,3.536,97,ONLINE_AND_STORE,Electronics,0.0,True,False
2233,Samsung HT-J5500W 5.1 Channel 1000W Home Theater System & Blu-ray & DVD Player with Wi-Fi Streaming,44425488,297.99,4.127,134,ONLINE_AND_STORE,Electronics,0.0,True,False
2234,Theater Solutions TS523 5.1 Powered Home Theater Multimedia Speaker System with USB/SD Inputs and Red LED Lights,55535958,99.99,5.0,1,ONLINE_ONLY,Electronics,0.0,False,False
2235,RCA RTB10323LW Home Theater System with Blu-ray Player,37402749,128.0,3.5,56,ONLINE_AND_STORE,Electronics,0.0,True,False
2236,"""VIZIO 42"""" 5.1ch Sound Bar System (S4251w-B4)""",23787927,228.0,4.568,805,ONLINE_AND_STORE,Electronics,0.0,False,False
2237,GPX HT050B 5.1-Channel Home Theater Speaker System,54271403,47.81,3.286,7,ONLINE_ONLY,Electronics,0.0,True,False
2238,Samsung HT-J4500 5.1 Channel 500W Home Theater System with Blu-ray & DVD Player,44362900,247.99,4.0,78,ONLINE_ONLY,Electronics,0.0,True,False
2239,5.1 Channel DVD Home Theater System,23148833,129.66,3.688,16,ONLINE_AND_STORE,Electronics,0.0,False,False
2240,"Pyle PT628A 400W 5.1-Channel Home Theater System with AM/FM Tuner, CD, DVD and MP3 Player Compatibility",34495475,156.49,2.667,12,ONLINE_ONLY,Electronics,0.0,False,False
2241,Pyle P2002ABTI - 2000 Watts Hybrid Receiver & Pre-Amplifier W/AM-FM Tuner/Ipod Docking Station & Bluetooth,24458426,137.43,3.0,7,ONLINE_ONLY,Electronics,0.0,False,False
2242,Sony STR-DN1080 7.2 Channel Dolby Atmos Home Theater AV Receiver,680061044,498.0,4.26,50,ONLINE_ONLY,Electronics,0.0,True,False
2243,"Pyle Home PD3000A 3,000-watt Am/fm Receiver With Built-in Dvd Player",20657562,183.99,4.2,5,ONLINE_ONLY,Electronics,0.0,True,False
2244,Logitech Z506 5.1 Channel Surround Sound Speaker System,15105369,61.4,4.22,50,ONLINE_ONLY,Electronics,0.0,True,False
2245,beFree Sound 5.1 Channel Surround Sound Bluetooth Speaker System- Blue,48505527,120.99,3.79,19,ONLINE_ONLY,Electronics,0.0,True,False
2246,beFree Sound 5.1 Channel Surround Sound Bluetooth Speaker System in Black,114802204,96.99,3.333,9,ONLINE_ONLY,Electronics,0.0,False,False
2247,"""Ematic EGQ235 10"""" 16GB Android 7.1 Nougat Tablet with Keyboard Folio Case and Headphones""",56014035,59.98,3.2,10,ONLINE_ONLY,Electronics,0.0,True,False
2248,"""Sumsung Galaxy View 18.4"""" 32GB Tablet - Android (SM-T670NZKAXAR)""",48946091,626.94,4.616,258,ONLINE_ONLY,Electronics,0.0,False,False
